10.173.161.34 - - [11/Sep/2016:08:01:59 -0700] "GET /jenkins/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP305/build?token=INSTALLER HTTP/1.1" 201 -
10.58.180.73 - - [11/Sep/2016:19:49:01 -0700] "GET /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/descriptorByName/hudson.scm.SubversionSCM/checkExcludedRegions?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:19:49:01 -0700] "GET /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/descriptorByName/hudson.scm.SubversionSCM/checkIncludedRegions?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:19:49:01 -0700] "GET /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/descriptorByName/hudson.scm.SubversionSCM/checkExcludedUsers?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:19:49:01 -0700] "GET /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/descriptorByName/hudson.scm.SubversionSCM/checkExcludedCommitMessages?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:19:49:01 -0700] "GET /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/descriptorByName/hudson.triggers.TimerTrigger/checkSpec?value= HTTP/1.1" 200 125
10.58.180.73 - - [11/Sep/2016:19:49:02 -0700] "GET /jenkins/trigger/TimerTrigger/check?value= HTTP/1.1" 200 125
10.58.180.73 - - [11/Sep/2016:19:49:03 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:08 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/ HTTP/1.1" 200 5425
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:10 -0700] "GET /jenkins/adjuncts/436f1172/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/16x16/aborted.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:11 -0700] "GET /jenkins/static/436f1172/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:49:16 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:21 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:26 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:31 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:37 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:42 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:47 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:52 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:49:57 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:02 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:07 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:13 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:18 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:23 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:28 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:33 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:38 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:44 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:49 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:54 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:50:59 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:51:04 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:51:09 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:51:14 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:51:20 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:51:25 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:51:30 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:51:35 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:51:40 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:19:51:44 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/build?delay=0sec HTTP/1.1" 201 -
10.58.180.73 - - [11/Sep/2016:19:51:45 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 665
10.58.180.73 - - [11/Sep/2016:19:51:50 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/contextMenu HTTP/1.1" 200 332
10.58.180.73 - - [11/Sep/2016:19:51:50 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/buildHistory/ajax HTTP/1.1" 200 665
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/console HTTP/1.1" 200 3909
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/static/436f1172/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/static/436f1172/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/static/436f1172/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/static/436f1172/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/descriptor/hudson.tasks._ant.AntOutcomeNote/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:51 -0700] "GET /jenkins/static/436f1172/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/adjuncts/436f1172/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/extensionList/hudson.console.ConsoleAnnotatorFactory/hudson.plugins.timestamper.annotator.TimestampAnnotatorFactory/script.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/descriptor/hudson.tasks._ant.AntTargetNote/script.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/script.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:52 -0700] "GET /jenkins/static/436f1172/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:51:53 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 2386
10.58.180.73 - - [11/Sep/2016:19:51:53 -0700] "POST /jenkins/extensionList/hudson.console.ConsoleAnnotatorFactory/hudson.plugins.timestamper.annotator.TimestampAnnotatorFactory/usersettings HTTP/1.1" 200 236
10.58.180.73 - - [11/Sep/2016:19:51:54 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:51:55 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:51:56 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:51:58 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:51:59 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:52:00 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:52:01 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 1247
10.58.180.73 - - [11/Sep/2016:19:52:03 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:52:04 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:52:05 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:52:06 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [11/Sep/2016:19:52:07 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 1525
10.58.180.73 - - [11/Sep/2016:19:52:09 -0700] "POST /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/19/logText/progressiveHtml HTTP/1.1" 200 159
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/job/SRS_DROP_TEST_FOR_ASE_SP304_UPDATE/ HTTP/1.1" 200 5459
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/adjuncts/436f1172/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:19:52:41 -0700] "GET /jenkins/static/436f1172/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
